nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Kuil Sri Radha Govinda ᮊᮥᮄᮜ᮪ ᮞᮢᮤ ᮛᮓ᮪ᮠ ᮌᮧᮗᮤᮔ᮪ᮓ,Pura,"Jl. Alternatif Tapos-Ciawi No.6, Citeko, Kec. Cisarua, Kabupaten Bogor, Jawa Barat",Buka 24 jam,"4,8",49.0,0813-1771-1308,Ada,Tidak Tersedia,-6.685715,106.9319745,Tidak Tersedia,0
Istana Kepresidenan Cipanas,Tujuan Wisata,"Jl. Raya Cipanas No.105, Cipanas, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat",07.30 hingga 16.00,"4,7",4.368,(0263) 511200,Ada,Tersedia,-6.7336086,107.0410991,Aksebilitas Cukup,2
Pura Jagatnata Amertha Sari,Pura,"Sindanglaya, Kec. Cipanas, Kabupaten Cianjur, Jawa Barat",Buka 24 jam,"4,4",7.0,0812-3709-9697,Ada,Tidak Tersedia,-6.7311782,107.0364217,Tidak Tersedia,0
Masjid Jami Al Mujahidin,Masjid,"Gintung Tengah, Gintung Lor, Kec. Susukan, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,6",16.0,,Ada,Tidak Tersedia,-6.6508147,108.383578,Tidak Tersedia,0
Masjid Besar Al Hidayah Ciwaringin,Masjid,"Ciwaringin, Kec. Ciwaringin, Kabupaten Cirebon, Jawa Barat",,"4,6",145.0,,Tidak Ada,Tidak Tersedia,-6.6947218,108.3743924,Tidak Tersedia,0
Masjid Jami' Al-Furqon,Masjid,"Purwawinangun, Kec. Suranenggala, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",20.0,,Tidak Ada,Tidak Tersedia,-6.6506236,108.5315705,Tidak Tersedia,0
Masjid Sirathal Mustaqim,Masjid,"Ciperna, Kec. Talun, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,9",586.0,,Tidak Ada,Tidak Tersedia,-6.7668258,108.5261665,Aksebilitas Lengkap,3
Masjid Maslicha,Masjid,"Jl. Angsana Raya No.127, Cirebon Girang, Kec. Talun, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",98.0,,Tidak Ada,Tidak Tersedia,-6.7633828,108.5142934,Tidak Tersedia,0
Masjid Al-Ahlak,Masjid,"Kebonturi, Kec. Arjawinangun, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",48.0,,Tidak Ada,Tidak Tersedia,-6.6539057,108.405039,Tidak Tersedia,0
Masjid Jakatawa Lama,Masjid,"Pasindangan, Kec. Gunungjati, Kabupaten Cirebon, Jawa Barat",,"4,8",72.0,,Tidak Ada,Tidak Tersedia,-6.6945486,108.5568131,Tidak Tersedia,0
Masjid Al-Manshuroh,Masjid,"Jl. GN Lawu, Larangan, Kec. Harjamukti, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,7",114.0,,Tidak Ada,Tidak Tersedia,-6.7517644,108.5671409,Tidak Tersedia,0
Masjid Baitul Muttaqin,Masjid,"Indramayu-Cirebon Ra No.171, Klayan, Kec. Gunungjati, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",23.0,,Tidak Ada,Tidak Tersedia,-6.6803743,108.5418136,Tidak Tersedia,0
Masjid Besar Raudlatul Muttaqien,Masjid,"Palimanan Tim., Kec. Palimanan, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",176.0,,Tidak Ada,Tidak Tersedia,-6.7088499,108.4340816,Tidak Tersedia,0
Masjid At-Ta'awun,Masjid,"Jl. Ketilang Raya No.39, Larangan, Kec. Harjamukti, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,7",41.0,,Tidak Ada,Tidak Tersedia,-6.7388123,108.5666064,Tidak Tersedia,0
Masjid Nurul Hasanah,Masjid,"Pasidangan, Cirebon Utara, Pasindangan, Kec. Gunungjati, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",26.0,,Tidak Ada,Tidak Tersedia,-6.6905229,108.5543169,Tidak Tersedia,0
Masjid ABU HURAIRAH,Masjid,"Jl. Bougenville VII No.87, Tukmudal, Kec. Sumber, Kabupaten Cirebon, Jawa Barat",,"4,5",42.0,,Tidak Ada,Tidak Tersedia,-6.7564942,108.4736864,Tidak Tersedia,0
Masjid Jami Al Karomah,Masjid,"Panongan, Kec. Palimanan, Kabupaten Cirebon, Jawa Barat",,"4,8",30.0,,Tidak Ada,Tidak Tersedia,-6.7292736,108.4303946,Tidak Tersedia,0
Masjid Darul Ulum,Masjid,"Jl. Cideng Raya No.194e, Kertawinangun, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",,"4,5",38.0,,Tidak Ada,Tidak Tersedia,-6.7173681,108.534352,Tidak Tersedia,0
Masjid Assalaam Mangkuraga,Masjid,"Lurah, Kec. Plumbon, Kabupaten Cirebon, Jawa Barat",,"4,8",17.0,,Tidak Ada,Tidak Tersedia,-6.7201212,108.4613561,Tidak Tersedia,0
Masjid Jami Nurussobah,Masjid,"Weru Lor, Kec. Weru, Kabupaten Cirebon, Jawa Barat",,"4,9",49.0,,Tidak Ada,Tidak Tersedia,-6.7036791,108.5070062,Tidak Tersedia,0
Masjid Bani Ma'mun Sirnabaya,Masjid,"Kebonturi, Kec. Arjawinangun, Kabupaten Cirebon, Jawa Barat",,"4,9",70.0,,Tidak Ada,Tidak Tersedia,-6.6605838,108.4159381,Tidak Tersedia,0
Masjid Mu'tamarul Huda,Masjid,"Jl. Kisabalanang Desa No.344, Bode Lor, Kec. Plumbon, Kabupaten Cirebon, Jawa Barat",,"4,8",203.0,,Tidak Ada,Tidak Tersedia,-6.716951,108.4904968,Tidak Tersedia,0
Masjid Jami Al Munawwarah Gempol Cirebon,Masjid,"Jl. Leuwimunding-Palimanan No.140, Palimanan Bar., Kec. Gempol, Kabupaten Cirebon, Jawa Barat",,"4,7",99.0,,Tidak Ada,Tidak Tersedia,-6.705338,108.4165178,Tidak Tersedia,0
Masjid Keramat Kaliwulu,Masjid,"Kaliwulu, Kec. Plered, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",54.0,,Tidak Ada,Tidak Tersedia,-6.6948493,108.506917,Tidak Tersedia,0
Masjid Jami Baitul Muttaqien,Masjid,"Karangmulya, Kec. Plumbon, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",29.0,,Tidak Ada,Tidak Tersedia,-6.7034161,108.4773915,Tidak Tersedia,0
MASJID NURUL BAYAN,Masjid,"Setu Kulon, Kec. Weru, Kabupaten Cirebon, Jawa Barat",,"4,8",11.0,,Tidak Ada,Tidak Tersedia,-6.7110989,108.5015945,Tidak Tersedia,0
Masjid Maqbuluddu'a,Masjid,"Jl. Syeh Bayanillah, gg.prajurit Jl. H. Abas, RT./RW/RW.04/02, Setu Wetan, Kabupaten Cirebon, Jawa Barat",,"4,7",74.0,,Tidak Ada,Tidak Tersedia,-6.7095696,108.5133107,Tidak Tersedia,0
Masjid Agung At-Tajdid,Masjid,"Jl. Tangkil Gede, Watubelah, Kec. Sumber, Kabupaten Cirebon, Jawa Barat",,"4,8",51.0,,Tidak Ada,Tidak Tersedia,-6.7339466,108.4967055,Tidak Tersedia,0
Masjid Al-Hidayah,Masjid,"Kejuden, Kec. Depok, Kabupaten Cirebon, Jawa Barat",,"4,8",97.0,,Tidak Ada,Tidak Tersedia,-6.7371335,108.46447,Tidak Tersedia,0
Masjid Baiturrohman,Masjid,"Lungbenda, Kec. Palimanan, Kabupaten Cirebon, Jawa Barat",,"4,7",29.0,,Tidak Ada,Tidak Tersedia,-6.6921851,108.428975,Tidak Tersedia,0
Masjid Baiturahman,Masjid,"Kenanga, Kec. Sumber, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",10.0,,Tidak Ada,Tidak Tersedia,-6.7521584,108.4574416,Tidak Tersedia,0
Masjid At-Taubah,Masjid,"Sutawinangun, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",,"4,5",30.0,,Tidak Ada,Tidak Tersedia,-6.7177495,108.5400577,Tidak Tersedia,0
Masjid Mitra Plumbon,Masjid,"Unnamed Road, Gombang, Kec. Plumbon, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",28.0,,Tidak Ada,Tidak Tersedia,-6.7023535,108.4821977,Tidak Tersedia,0
Masjid Hijau Grage City Kota Cirebon,Masjid,"Jl. Jenderal Ahmad Yani By Pass, Pegambiran, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,7",1.05,0821-2063-3315,Ada,Tidak Tersedia,-6.7411024,108.5716726,Aksebilitas Cukup,1
Masjid Jami Hidayatul Mutaqin,Masjid,"Beber, Durajaya, Greged, Cirebon, West Java",Buka 24 jam,"4,8",12.0,,Tidak Ada,Tidak Tersedia,-6.8213957,108.5350378,Tidak Tersedia,0
Masjid Baiturrohim,Masjid,"Jalan Raya Kemlaka, Sampang, Kemlakagede, Tengah Tani, Cirebon, West Java",Buka 24 jam,"4,9",63.0,,Tidak Ada,Tidak Tersedia,-6.7060792,108.5274935,Tidak Tersedia,0
Masjid Al Hikmah Widarasari,Masjid,"Sutawinangun, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",38.0,,Tidak Ada,Tidak Tersedia,-6.7123175,108.5435317,Tidak Tersedia,0
Masjid Al-Jamaah Pertamina Klayan Cirebon,Masjid,"Jl. Nangka, Jadimulya, Kec. Gunungjati, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",26.0,,Tidak Ada,Tidak Tersedia,-6.6844762,108.5510283,Tidak Tersedia,0
Masjid Jami Al Hidayah,Masjid,"JL. Indramayu, Tegalkarang, Kec. Palimanan, Kabupaten Cirebon, Jawa Barat",,"4,7",350.0,,Tidak Ada,Tidak Tersedia,-6.68668,108.4273841,Tidak Tersedia,0
Masjid Jagatamu,Masjid,"Tukmudal, Kec. Sumber, Kabupaten Cirebon, Jawa Barat",,"4,8",36.0,,Tidak Ada,Tidak Tersedia,-6.7509902,108.4711833,Tidak Tersedia,0
Masjid Baabussalam,Masjid,"Kebonturi, Kec. Arjawinangun, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",58.0,,Tidak Ada,Tidak Tersedia,-6.6564004,108.4128345,Tidak Tersedia,0
Masjid Nurul Karomah,Masjid,"Jl. Syekh Datul Kahfi No.53, Gamel, Kec. Plered, Kabupaten Cirebon, Jawa Barat",,"4,7",36.0,,Tidak Ada,Tidak Tersedia,-6.6906123,108.5113906,Tidak Tersedia,0
Masjid Ar-Roudhoh (RS. Permata Cirebon),Masjid,"Jl. Pilang Raya No.587, Pilangsari, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,6",99.0,0821-6893-3537,Ada,Tersedia,-6.707619,108.5339567,Aksebilitas Cukup,1
Masjid Jami Al Mukarromah,Masjid,"Tegalwangi, Kec. Weru, Kabupaten Cirebon, Jawa Barat",,"4,8",22.0,,Tidak Ada,Tidak Tersedia,-6.7033326,108.4914627,Tidak Tersedia,0
Masjid Jami' Kecomberan,Masjid,"Jl. Pangeran Cakrabuana No.20, Kecomberan, Kec. Talun, Kabupaten Cirebon, Jawa Barat",,"4,4",13.0,,Tidak Ada,Tidak Tersedia,-6.7536604,108.5167044,Tidak Tersedia,0
Masjid Baiturrahman,Masjid,"Jl. Bengawan Solo No.212, Kalikoa, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",04.00 hingga 21.00,"4,7",143.0,,Tidak Ada,Tidak Tersedia,-6.7291854,108.5340636,Tidak Tersedia,0
Masjid Jami Baiturahman,Masjid,"Pamengkang, Kec. Mundu, Kabupaten Cirebon, Jawa Barat",,"4,8",83.0,,Tidak Ada,Tidak Tersedia,-6.7652911,108.5620443,Tidak Tersedia,0
Masjid Jami' Al Munawaroh Sicalung,Masjid,"Jl. Kandang Perahu No.13, Karyamulya, Kec. Kesambi, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,7",145.0,,Tidak Ada,Tidak Tersedia,-6.7398085,108.5403896,Tidak Tersedia,0
"Masjid JAM'I AL-GHUFRON, Taman Tukmudal Indah",Masjid,"Tukmudal, Kec. Sumber, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",38.0,0858-6313-3088,Ada,Tidak Tersedia,-6.7624023,108.4663757,Tidak Tersedia,0
Masjid At - Taqwa,Masjid,"Setupatok, Kec. Mundu, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",109.0,,Tidak Ada,Tidak Tersedia,-6.775653,108.56319,Tidak Tersedia,0
Masjid Al-Hasanah,Masjid,"Pilang Sari Endah blok A, Kedungjaya, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",,"4,8",42.0,,Tidak Ada,Tidak Tersedia,-6.7011988,108.5404891,Tidak Tersedia,0
Masjid Jami' Nurul Falah,Masjid,"Kalikoa, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",,"4,7",22.0,,Tidak Ada,Tidak Tersedia,-6.7312479,108.5252144,Tidak Tersedia,0
Masjid Jami Jagabayan,Masjid,"Jl. Karanggetas No.191, Panjunan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,5",136.0,,Tidak Ada,Tidak Tersedia,-6.7195183,108.5657308,Tidak Tersedia,0
Masjid Nur Aswitiyah,Masjid,"Jl. Pangeran Cakrabuana, Kemantren, Kec. Sumber, Kabupaten Cirebon, Jawa Barat",,"4,8",255.0,,Tidak Ada,Tidak Tersedia,-6.7581356,108.4939944,Tidak Tersedia,0
Masjid Agung Sang Cipta Rasa,Masjid,"Jl. Kasepuhan No.Komplek, Kesepuhan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,7",4.49,,Tidak Ada,Tidak Tersedia,-6.7255956,108.5700485,Aksebilitas Cukup,1
Masjid Al-Muhajirin,Masjid,"Kedungjaya, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,6",84.0,,Tidak Ada,Tidak Tersedia,-6.7003819,108.5415094,Tidak Tersedia,0
Masjid Al Jabbar Plumbon,Masjid,"Masjid Al Jabbar Plumbon, Plumbon, Kec. Plumbon, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,6",1.239,,Tidak Ada,Tidak Tersedia,-6.7023935,108.4677148,Tidak Tersedia,0
Masjid Daarussalaam,Masjid,"Jl. Syekh Datul Kahfi, Sarabau, Kec. Plered, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,9",18.0,0812-2213-133,Ada,Tidak Tersedia,-6.686851,108.5121069,Tidak Tersedia,0
Masjid Jami AlMunawwarah,Masjid,"Serang, Kec. Klangenan, Kabupaten Cirebon, Jawa Barat",,"4,8",17.0,,Tidak Ada,Tidak Tersedia,-6.7126263,108.4440195,Tidak Tersedia,0
Masjid Al Muttaqin,Masjid,"Jl. Raya Plumbon - Palimanan No.81, Jamblang, Kec. Jamblang, Kabupaten Cirebon, Jawa Barat",,"4,6",34.0,0821-1775-0505,Ada,Tidak Tersedia,-6.7070349,108.4476553,Tidak Tersedia,0
Masjid Syekh Bayanillah,Masjid,"Sampiran, Kec. Talun, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,6",73.0,,Tidak Ada,Tidak Tersedia,-6.7636454,108.519221,Tidak Tersedia,0
Masjid Jami Nurul Huda,Masjid,"Jl. Jenderal Sudirman, Ciperna, Kec. Talun, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",37.0,,Tidak Ada,Tidak Tersedia,-6.7628456,108.5297275,Tidak Tersedia,0
Masjid Nurul Islam,Masjid,"Pegagan, Kec. Palimanan, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,9",18.0,,Tidak Ada,Tidak Tersedia,-6.7038043,108.4337121,Tidak Tersedia,0
Masjid Teja Suar Muhammadiyah,Masjid,"Jl. Tuparev No.mor 70, Sutawinangun, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",,"4,8",99.0,,Tidak Ada,Tidak Tersedia,-6.7101523,108.5371478,Tidak Tersedia,0
Masjid Al Khotib,Masjid,"Jl. Syekh Bayanillah, Setu Kulon, Kec. Weru, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",56.0,,Tidak Ada,Tidak Tersedia,-6.7116179,108.5095181,Tidak Tersedia,0
Masjid Nurul Hidayah,Masjid,"Jl. Raya Cirebon - Bandung No.63, Dawuan, Kec. Tengah Tani, Kabupaten Cirebon, Jawa Barat",03.30 hingga 21.00,"4,7",97.0,,Tidak Ada,Tidak Tersedia,-6.7090758,108.5217047,Tidak Tersedia,0
Masjid Jami Hidayatuth Tholibin Desa Nanggela,Masjid,"Jl. Desa Nomor No.59, Nanggela, Kec. Greged, Kabupaten Cirebon, Jawa Barat",,"4,4",57.0,0821-2208-1080,Ada,Tidak Tersedia,-6.8095223,108.5571277,Tidak Tersedia,0
Masjid Al 'Affan,Masjid,"Beber, Kec. Beber, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,9",244.0,,Tidak Ada,Tidak Tersedia,-6.8193676,108.5233705,Tidak Tersedia,0
Masjid Baiturrohmah,Masjid,"Jalan Raya Cirebon, Kuningan, Kondangsari, Beber, Cirebon, West Java",,"4,7",331.0,,Tidak Ada,Tidak Tersedia,-6.8013499,108.5246013,Tidak Tersedia,0
Masjid Al Imam,Masjid,"Kasugengan Lor, Kec. Depok, Kabupaten Cirebon, Jawa Barat",,"4,7",88.0,,Tidak Ada,Tidak Tersedia,-6.71131,108.4531082,Tidak Tersedia,0
Masjid Jami' Al - Ikhlas,Masjid,"Kedawung, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",,"4,8",64.0,,Tidak Ada,Tidak Tersedia,-6.7135607,108.5303169,Tidak Tersedia,0
Masjid Besar An-Nur,Masjid,"Masjid Besar Annur, Dukupuntang, Kec. Dukupuntang, Kabupaten Cirebon, Jawa Barat",,"4,6",53.0,,Tidak Ada,Tidak Tersedia,-6.7678682,108.4150609,Tidak Tersedia,0
Masjid Nurul Karomah Megu Cilik,Masjid,"Megu Cilik, Kec. Weru, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",27.0,,Tidak Ada,Tidak Tersedia,-6.7226107,108.4989963,Tidak Tersedia,0
Masjid Raya UMC,Masjid,"Watubelah, Kec. Sumber, Kabupaten Cirebon, Jawa Barat",04.00 hingga 20.00,"4,7",24.0,,Tidak Ada,Tidak Tersedia,-6.7427788,108.4929502,Tidak Tersedia,0
Masjid Jami Al-Falah Kedawung,Masjid,"Jl. Raya Cirebon - Bandung No.5, Kemlakagede, Kec. Tengah Tani, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",135.0,0812-2471-653,Ada,Tidak Tersedia,-6.7093711,108.5271831,Tidak Tersedia,0
Masjid Merah Panjunan,Masjid,"Jl. Panjunan No.43, Panjunan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,7",1.229,,Tidak Ada,Tidak Tersedia,-6.717455,108.5662572,Tidak Tersedia,0
Masjid At Tajdid,Masjid,"Asrama H. Cirebon, Watubelah, Kec. Sumber, Kabupaten Cirebon, Jawa Barat",,"4,9",15.0,,Tidak Ada,Tidak Tersedia,-6.7347716,108.4962764,Tidak Tersedia,0
Masjid Al Yusro,Masjid,"Winong Utara No.1, Winong, Kec. Gempol, Kabupaten Cirebon, Jawa Barat",,"4,7",75.0,,Tidak Ada,Tidak Tersedia,-6.6715817,108.4208763,Tidak Tersedia,0
Masjid Pusaka Sidapurna,Masjid,"Kasugengan Kidul, Kec. Depok, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,5",44.0,,Tidak Ada,Tidak Tersedia,-6.7229151,108.4441433,Tidak Tersedia,0
MASJID AN-NURIDAH,Masjid,"Jl. Raya Beber No.203, Beber, Kec. Beber, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",168.0,,Tidak Ada,Tidak Tersedia,-6.8310962,108.5220235,Tidak Tersedia,0
Masjid Al-Auliya,Masjid,"Blk. Canggong No.7, Battembat, Kec. Tengah Tani, Kabupaten Cirebon, Jawa Barat",,"4,7",92.0,,Tidak Ada,Tidak Tersedia,-6.7046861,108.5190728,Tidak Tersedia,0
Masjid Nurussaadah,Masjid,"Jl. Panembahan Ratu No.144, Panembahan, Kec. Plered, Kabupaten Cirebon, Jawa Barat",,"4,7",137.0,0822-9546-1733,Ada,Tidak Tersedia,-6.704981,108.515333,Tidak Tersedia,0
MASJID KRAMAT MEGU,Masjid,"Masjid Kramat Megu, Jl. Fatahillah, Megu Gede, Kec. Weru, Kabupaten Cirebon, Jawa Barat",,"4,7",242.0,0852-2331-526,Ada,Tidak Tersedia,-6.7158619,108.5037557,Tidak Tersedia,0
Masjid Al Ittihad,Masjid,"Jl. Simega III, Kertawinangun, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",,"4,6",150.0,0895-7071-16565,Ada,Tidak Tersedia,-6.7130742,108.5391602,Tidak Tersedia,0
Masjid Agung Sumber,Masjid,"Sumber, Kec. Sumber, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,6",768.0,,Tidak Ada,Tidak Tersedia,-6.7636262,108.4782076,Tidak Tersedia,0
"MASJID AL-IMAN, Desa Kebarepan",Masjid,"Kebarepan, Kec. Plumbon, Kabupaten Cirebon, Jawa Barat",04.30 hingga 23.00,"4,6",48.0,,Tidak Ada,Tidak Tersedia,-6.7028988,108.4631853,Tidak Tersedia,0
Masjid Baitussalam,Masjid,"Lurah, Kec. Plumbon, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",35.0,,Tidak Ada,Tidak Tersedia,-6.7233384,108.4672729,Tidak Tersedia,0
Masjid Al Ikhlas,Masjid,"Perumahan Griya Caraka, Jl. Caraka, Kalikoa, Kedawung, Kalikoa, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",,"4,7",65.0,,Tidak Ada,Tidak Tersedia,-6.7302914,108.521662,Tidak Tersedia,0
Masjid Baitul Mutaqin,Masjid,"Pamijahan, Kec. Plumbon, Kabupaten Cirebon, Jawa Barat",,"4,6",43.0,,Tidak Ada,Tidak Tersedia,-6.7316017,108.4714726,Tidak Tersedia,0
Masjid Agung Arum Sari,Masjid,"masjid, Cirebon Girang, Kec. Talun, Kabupaten Cirebon, Jawa Barat",,"4,5",80.0,,Tidak Ada,Tidak Tersedia,-6.7591257,108.517537,Tidak Tersedia,0
Masjid Al-Mustaqim,Masjid,"Jl. Fatahillah, Weru Kidul, Kec. Weru, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,6",519.0,,Tidak Ada,Tidak Tersedia,-6.7084311,108.5054518,Tidak Tersedia,0
Masjid Jami' Baiturrohman Sindangjawa,Masjid,"Jl. Nyi Ageng Serang No.39, Sindangjawa, Kec. Dukupuntang, Kabupaten Cirebon, Jawa Barat",,"4,7",121.0,,Tidak Ada,Tidak Tersedia,-6.7647372,108.4487382,Tidak Tersedia,0
Masjid Miftahul Jannah,Masjid,"Jl. Raya Bima Sakti, Banjarwangunan, Kec. Mundu, Kabupaten Cirebon, Jawa Barat",,"4,9",78.0,,Tidak Ada,Tidak Tersedia,-6.7549529,108.5715897,Tidak Tersedia,0
Masjid Purnama Ar-Rohim,Masjid,"Jl. Sumadinata No.53, RT.01/RW.01, Adidharma, Kec. Gunungjati, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",46.0,0852-9565-7337,Ada,Tidak Tersedia,-6.6978176,108.5505746,Tidak Tersedia,0
Masjid Jami Al Barokah,Masjid,"Balad, Kec. Dukupuntang, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,4",24.0,,Tidak Ada,Tidak Tersedia,-6.7655791,108.4237977,Tidak Tersedia,0
Masjid Kramat Kalijaga,Masjid,"Kalijaga, Kec. Harjamukti, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,6",37.0,,Tidak Ada,Tidak Tersedia,-6.7485463,108.5507956,Tidak Tersedia,0
Masjid Jami' Asy-Syamsu,Masjid,"Jl. Terusan Sekar Kemuning, RT.02/RW.03, Karyamulya, Kec. Kesambi, Kota Cirebon, Jawa Barat",,"4,7",87.0,,Tidak Ada,Tidak Tersedia,-6.7405087,108.5340607,Tidak Tersedia,0
Masjid Al Furqon,Masjid,"Sampiran, Kec. Talun, Kabupaten Cirebon, Jawa Barat",,"4,5",60.0,,Tidak Ada,Tidak Tersedia,-6.7697533,108.5107044,Tidak Tersedia,0
Masjid Purwawinangun,Masjid,"Jl. Sunan Gn. Jati, Purwawinangun, Kec. Suranenggala, Kabupaten Cirebon, Jawa Barat",,"4,6",45.0,,Tidak Ada,Tidak Tersedia,-6.6483644,108.5312061,Tidak Tersedia,0
Masjid Nahdlatul Iman,Masjid,"Kertasari, Kec. Weru, Kabupaten Cirebon, Jawa Barat",,"4,6",34.0,,Tidak Ada,Tidak Tersedia,-6.7269288,108.4906816,Tidak Tersedia,0
Masjid Jami Al Minna,Masjid,"Gg. Sumur Bandung, RT./Rw/RW.018/007, Palimanan Tim., Kec. Palimanan, Kabupaten Cirebon, Jawa Barat",,"4,6",17.0,,Tidak Ada,Tidak Tersedia,-6.7152425,108.4314996,Tidak Tersedia,0
Masjid Syarif Hidayatullah,Masjid,"masjid syarif hidayatullah, Depan, Babakan, Sumber, Cirebon, West Java",,"4,5",90.0,,Tidak Ada,Tidak Tersedia,-6.7678445,108.485874,Tidak Tersedia,0
Masjid Wanantara,Masjid,"Jl. Syekh Nurjati, wanantara, Kec. Talun, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",52.0,0852-2212-5247,Ada,Tidak Tersedia,-6.7750565,108.4903859,Tidak Tersedia,0
Masjid PEJLAGRAHAN,Masjid,"Kesepuhan, Kec. Lemahwungkuk, Kota Cirebon, Jawa Barat",,"4,9",34.0,,Tidak Ada,Tidak Tersedia,-6.7266571,108.5722408,Tidak Tersedia,0
Masjid Baitul Mu'minin,Masjid,"Jl. DR. Setiabudi No.2011, Pegagan, Kec. Palimanan, Kabupaten Cirebon, Jawa Barat",,"4,7",106.0,,Tidak Ada,Tidak Tersedia,-6.6986707,108.430583,Tidak Tersedia,0
Masjid Merah Kedung Menjangan Cirebon,Masjid,"Jl. Kedung Menjangan, Kalijaga, Kec. Harjamukti, Kota Cirebon, Jawa Barat",Buka 24 jam,"4,8",132.0,,Tidak Ada,Tersedia,-6.7553099,108.5427737,Tidak Tersedia,0
Masjid Nambo Wetan,Masjid,"Tangkil, Kec. Susukan, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,7",38.0,,Tidak Ada,Tidak Tersedia,-6.6703448,108.3738054,Tidak Tersedia,0
Masjid Syarif Abdurachman Cirebon,Masjid,"Astana, Kec. Gunungjati, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,6",1.658,,Tidak Ada,Tidak Tersedia,-6.6751549,108.5410035,Aksebilitas Cukup,1
Masjid Ukhwatul Ummah,Masjid,"Kalikoa, Kec. Kedawung, Kabupaten Cirebon, Jawa Barat",Buka 24 jam,"4,8",44.0,,Tidak Ada,Tidak Tersedia,-6.7333156,108.5222926,Tidak Tersedia,0
Masjid Jami' Al - Munawir,Masjid,"Trusmi Kulon, Kec. Plered, Kabupaten Cirebon, Jawa Barat",,"4,6",26.0,,Tidak Ada,Tidak Tersedia,-6.7009646,108.5090477,Tidak Tersedia,0
